state,entity
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"OR","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Starbucks"
"PA","Starbucks"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Dunkin Donuts"
"PA","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
"RI","Starbucks"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Dunkin Donuts"
"RI","Starbucks"
